gene	sample	condition	age	cpm
ENSOCUG00000013290	rabK4	RHDV-1_24	kitten	2.29783415746378
ENSOCUG00000013290	rabK5	RHDV-1_12	kitten	1.73965239956038
ENSOCUG00000013290	rabK6	RHDV-1_24	kitten	1.80777675186265
ENSOCUG00000013290	rabK7	RHDV-1_12	kitten	2.88930911881853
ENSOCUG00000013290	rabK8	RHDV-1_24	kitten	3.87893812829883
ENSOCUG00000013290	rabK9	control	kitten	2.78433406424783
ENSOCUG00000013304	rabA130	control	adult	17.2333721219403
ENSOCUG00000013304	rabA440	control	adult	7.83095698878443
ENSOCUG00000013304	rabA443	RHDV-1_24	adult	33.7761823948455
ENSOCUG00000013304	rabA444	RHDV-1_12	adult	7.68331811178345
ENSOCUG00000013304	rabA445	control	adult	10.1911681900084
ENSOCUG00000013304	rabA446	control	adult	10.0963706723404
ENSOCUG00000013304	rabA447	control	adult	11.2270468102868
ENSOCUG00000013304	rabA448	RHDV-1_24	adult	56.3617672228418
ENSOCUG00000013304	rabA449	RHDV-1_24	adult	29.4738407458691
ENSOCUG00000013304	rabA450	RHDV-1_24	adult	11.5912570201327
ENSOCUG00000013304	rabA451	RHDV-1_12	adult	9.21824684010068
ENSOCUG00000013304	rabA452	RHDV-1_12	adult	10.8222728476775
ENSOCUG00000013304	rabK10	RHDV-1_24	kitten	10.4723018155266
ENSOCUG00000013304	rabK11	control	kitten	8.23591404055046
ENSOCUG00000013304	rabK12	control	kitten	10.1229338186161
ENSOCUG00000013304	rabK13	RHDV-1_12	kitten	6.79953060466727
ENSOCUG00000013304	rabK14	control	kitten	7.8304273958683
ENSOCUG00000013304	rabK1	RHDV-1_12	kitten	16.3204328950257
ENSOCUG00000013304	rabK2	control	kitten	13.9258868252534
ENSOCUG00000013304	rabK375	RHDV-2_24	kitten	41.7891586232274
ENSOCUG00000013304	rabK376	RHDV-2_24	kitten	25.5109146921354
ENSOCUG00000013304	rabK377	RHDV-2_24	kitten	19.8654450983262
ENSOCUG00000013304	rabK378	RHDV-2_24	kitten	40.5549363158675
ENSOCUG00000013304	rabK379	RHDV-2_12	kitten	2.68218216122429
ENSOCUG00000013304	rabK380	RHDV-2_12	kitten	6.45257453356688
ENSOCUG00000013304	rabK381	RHDV-2_12	kitten	8.17871258592791
ENSOCUG00000013304	rabK3	control	kitten	22.5723627539988
ENSOCUG00000013304	rabK4	RHDV-1_24	kitten	29.6117118782597
ENSOCUG00000013304	rabK5	RHDV-1_12	kitten	16.1884320514647
ENSOCUG00000013304	rabK6	RHDV-1_24	kitten	20.8627208931177
ENSOCUG00000013304	rabK7	RHDV-1_12	kitten	18.4090266713295
ENSOCUG00000013304	rabK8	RHDV-1_24	kitten	34.1611028344499
ENSOCUG00000013304	rabK9	control	kitten	7.20391194400628
ENSOCUG00000013366	rabA130	control	adult	25.7651647241818
ENSOCUG00000013366	rabA440	control	adult	16.6060719123868
ENSOCUG00000013366	rabA443	RHDV-1_24	adult	30.4363733147581
ENSOCUG00000013366	rabA444	RHDV-1_12	adult	22.9715531301281
ENSOCUG00000013366	rabA445	control	adult	19.6292943955334
ENSOCUG00000013366	rabA446	control	adult	18.456422821412
ENSOCUG00000013366	rabA447	control	adult	24.9909743902058
ENSOCUG00000013366	rabA448	RHDV-1_24	adult	50.3857794299833
ENSOCUG00000013366	rabA449	RHDV-1_24	adult	41.4974653100684
ENSOCUG00000013366	rabA450	RHDV-1_24	adult	20.727421407529
ENSOCUG00000013366	rabA451	RHDV-1_12	adult	17.9036470420453
ENSOCUG00000013366	rabA452	RHDV-1_12	adult	18.0839710788031
ENSOCUG00000013366	rabK10	RHDV-1_24	kitten	18.4074995829616
ENSOCUG00000013366	rabK11	control	kitten	21.6651751512569
ENSOCUG00000013366	rabK12	control	kitten	15.6718012451168
ENSOCUG00000013366	rabK13	RHDV-1_12	kitten	20.3985918140018
ENSOCUG00000013366	rabK14	control	kitten	16.9098800205254
ENSOCUG00000013366	rabK1	RHDV-1_12	kitten	17.3161091724411
ENSOCUG00000013366	rabK2	control	kitten	19.5948319045602
ENSOCUG00000013366	rabK375	RHDV-2_24	kitten	29.3748060615155
ENSOCUG00000013366	rabK376	RHDV-2_24	kitten	27.2566947262551
ENSOCUG00000013366	rabK377	RHDV-2_24	kitten	32.646011175571
ENSOCUG00000013366	rabK378	RHDV-2_24	kitten	33.9164794784487
ENSOCUG00000013366	rabK379	RHDV-2_12	kitten	29.8453724121684
ENSOCUG00000013366	rabK380	RHDV-2_12	kitten	23.9982737789508
ENSOCUG00000013366	rabK381	RHDV-2_12	kitten	14.0525152612761
ENSOCUG00000013366	rabK3	control	kitten	19.0130480682385
ENSOCUG00000013366	rabK4	RHDV-1_24	kitten	28.8313153719512
ENSOCUG00000013366	rabK5	RHDV-1_12	kitten	21.4557129279114
ENSOCUG00000013366	rabK6	RHDV-1_24	kitten	17.442602713918
ENSOCUG00000013366	rabK7	RHDV-1_12	kitten	19.4409227851933
ENSOCUG00000013366	rabK8	RHDV-1_24	kitten	22.0835000258831
ENSOCUG00000013366	rabK9	control	kitten	19.7555131225203
ENSOCUG00000013403	rabA130	control	adult	1.57052898648225
ENSOCUG00000013403	rabA440	control	adult	2.77693510240583
ENSOCUG00000013403	rabA443	RHDV-1_24	adult	1.19729004757848
ENSOCUG00000013403	rabA444	RHDV-1_12	adult	1.3720210913899
ENSOCUG00000013403	rabA445	control	adult	1.60648956689787
ENSOCUG00000013403	rabA446	control	adult	1.60770233635993
ENSOCUG00000013403	rabA447	control	adult	1.13349991834627
ENSOCUG00000013403	rabA448	RHDV-1_24	adult	1.05458608109267
ENSOCUG00000013403	rabA449	RHDV-1_24	adult	4.36255404541745
ENSOCUG00000013403	rabA450	RHDV-1_24	adult	15.5355042005945
ENSOCUG00000013403	rabA451	RHDV-1_12	adult	4.47591176051131
ENSOCUG00000013403	rabA452	RHDV-1_12	adult	2.90467929245024
ENSOCUG00000013403	rabK10	RHDV-1_24	kitten	4.58837966144205
ENSOCUG00000013403	rabK11	control	kitten	7.23921106749022
ENSOCUG00000013403	rabK12	control	kitten	5.6988368164061
ENSOCUG00000013403	rabK13	RHDV-1_12	kitten	4.34924930568808
ENSOCUG00000013403	rabK14	control	kitten	4.65982489201979
ENSOCUG00000013403	rabK1	RHDV-1_12	kitten	3.76625374500594
ENSOCUG00000013403	rabK2	control	kitten	5.23761230153338
ENSOCUG00000013403	rabK375	RHDV-2_24	kitten	6.29460129889618
ENSOCUG00000013403	rabK376	RHDV-2_24	kitten	5.96944140698974
ENSOCUG00000013403	rabK377	RHDV-2_24	kitten	5.37154226434928
ENSOCUG00000013403	rabK378	RHDV-2_24	kitten	8.50929467341863
ENSOCUG00000013403	rabK379	RHDV-2_12	kitten	12.4355718384035
ENSOCUG00000013403	rabK380	RHDV-2_12	kitten	6.89453169340022
ENSOCUG00000013403	rabK381	RHDV-2_12	kitten	9.6657512379148
ENSOCUG00000013403	rabK3	control	kitten	6.39775551111344
ENSOCUG00000013403	rabK4	RHDV-1_24	kitten	4.33553614615808
ENSOCUG00000013403	rabK5	RHDV-1_12	kitten	4.92901513208775
ENSOCUG00000013403	rabK6	RHDV-1_24	kitten	2.88267103675396
ENSOCUG00000013403	rabK7	RHDV-1_12	kitten	4.3339636782278
ENSOCUG00000013403	rabK8	RHDV-1_24	kitten	3.04144012332522
ENSOCUG00000013403	rabK9	control	kitten	9.76726711426618
ENSOCUG00000013417	rabA130	control	adult	90.5813204635978
ENSOCUG00000013417	rabA440	control	adult	87.251300917591
ENSOCUG00000013417	rabA443	RHDV-1_24	adult	175.49751486874
ENSOCUG00000013417	rabA444	RHDV-1_12	adult	79.5380226980031
ENSOCUG00000013417	rabA445	control	adult	114.261570445611
ENSOCUG00000013417	rabA446	control	adult	88.8094770605226
ENSOCUG00000013417	rabA447	control	adult	113.889753700506
ENSOCUG00000013417	rabA448	RHDV-1_24	adult	188.067851128193
ENSOCUG00000013417	rabA449	RHDV-1_24	adult	157.637166299657
ENSOCUG00000013417	rabA450	RHDV-1_24	adult	126.940363338537
ENSOCUG00000013417	rabA451	RHDV-1_12	adult	104.437941078597
ENSOCUG00000013417	rabA452	RHDV-1_12	adult	71.5862896590962
ENSOCUG00000013417	rabK10	RHDV-1_24	kitten	55.978231869593
ENSOCUG00000013417	rabK11	control	kitten	56.0776567474423
ENSOCUG00000013417	rabK12	control	kitten	56.9133834691083
ENSOCUG00000013417	rabK13	RHDV-1_12	kitten	58.1941808507559
ENSOCUG00000013417	rabK14	control	kitten	56.6384901823848
ENSOCUG00000013417	rabK1	RHDV-1_12	kitten	76.8835247256385
ENSOCUG00000013417	rabK2	control	kitten	74.3124757135206
ENSOCUG00000013417	rabK375	RHDV-2_24	kitten	166.515517693948
ENSOCUG00000013417	rabK376	RHDV-2_24	kitten	91.963186958625
ENSOCUG00000013417	rabK377	RHDV-2_24	kitten	136.001893365464
ENSOCUG00000013417	rabK378	RHDV-2_24	kitten	126.19102951857
ENSOCUG00000013417	rabK379	RHDV-2_12	kitten	75.8326047400685
ENSOCUG00000013417	rabK380	RHDV-2_12	kitten	55.5098192750685
ENSOCUG00000013417	rabK381	RHDV-2_12	kitten	53.9051511345249
ENSOCUG00000013417	rabK3	control	kitten	55.3270687862486
ENSOCUG00000013417	rabK4	RHDV-1_24	kitten	100.757860036714
ENSOCUG00000013417	rabK5	RHDV-1_12	kitten	81.8119864571035
ENSOCUG00000013417	rabK6	RHDV-1_24	kitten	104.899910439165
ENSOCUG00000013417	rabK7	RHDV-1_12	kitten	77.8875186744368
ENSOCUG00000013417	rabK8	RHDV-1_24	kitten	85.1162446107391
ENSOCUG00000013417	rabK9	control	kitten	52.2836063175425
ENSOCUG00000013695	rabA130	control	adult	31.7501535645601
ENSOCUG00000013695	rabA440	control	adult	43.375726299579
ENSOCUG00000013695	rabA443	RHDV-1_24	adult	87.3391582075668
ENSOCUG00000013695	rabA444	RHDV-1_12	adult	38.4165905589172
ENSOCUG00000013695	rabA445	control	adult	17.6713852358766
ENSOCUG00000013695	rabA446	control	adult	37.87746704464
ENSOCUG00000013695	rabA447	control	adult	21.7524031949307
ENSOCUG00000013695	rabA448	RHDV-1_24	adult	74.4069068326498
ENSOCUG00000013695	rabA449	RHDV-1_24	adult	54.2127142961022
ENSOCUG00000013695	rabA450	RHDV-1_24	adult	38.0740595175192
ENSOCUG00000013695	rabA451	RHDV-1_12	adult	37.3525493347432
ENSOCUG00000013695	rabA452	RHDV-1_12	adult	24.2212773257544
ENSOCUG00000013695	rabK10	RHDV-1_24	kitten	35.0336282385399
ENSOCUG00000013695	rabK11	control	kitten	42.3336473294536
ENSOCUG00000013695	rabK12	control	kitten	40.0418271047481
ENSOCUG00000013695	rabK13	RHDV-1_12	kitten	41.7772961475953
ENSOCUG00000013695	rabK14	control	kitten	42.6590155063255
ENSOCUG00000013695	rabK1	RHDV-1_12	kitten	36.2772487162641
ENSOCUG00000013695	rabK2	control	kitten	40.7301380154537
ENSOCUG00000013695	rabK375	RHDV-2_24	kitten	160.570616467213
ENSOCUG00000013695	rabK376	RHDV-2_24	kitten	90.4426688643918
ENSOCUG00000013695	rabK377	RHDV-2_24	kitten	136.974327740907
ENSOCUG00000013695	rabK378	RHDV-2_24	kitten	96.8007706110886
ENSOCUG00000013695	rabK379	RHDV-2_12	kitten	29.2114020831518
ENSOCUG00000013695	rabK380	RHDV-2_12	kitten	35.2681813547011
ENSOCUG00000013695	rabK381	RHDV-2_12	kitten	46.0981982115937
ENSOCUG00000013695	rabK3	control	kitten	42.8018854616744
ENSOCUG00000013695	rabK4	RHDV-1_24	kitten	44.6560223054282
ENSOCUG00000013695	rabK5	RHDV-1_12	kitten	29.1391776926364
ENSOCUG00000013695	rabK6	RHDV-1_24	kitten	27.8983925760426
ENSOCUG00000013695	rabK7	RHDV-1_12	kitten	22.3715077485664
ENSOCUG00000013695	rabK8	RHDV-1_24	kitten	28.783484065672
ENSOCUG00000013695	rabK9	control	kitten	36.9476710747807
ENSOCUG00000013712	rabA130	control	adult	0.0848934587287702
ENSOCUG00000013712	rabA440	control	adult	0
ENSOCUG00000013712	rabA443	RHDV-1_24	adult	0.882213719268352
ENSOCUG00000013712	rabA444	RHDV-1_12	adult	0.03920060261114
ENSOCUG00000013712	rabA445	control	adult	0.0502027989655585
ENSOCUG00000013712	rabA446	control	adult	0.0643080934543973
ENSOCUG00000013712	rabA447	control	adult	0.107952373175835
ENSOCUG00000013712	rabA448	RHDV-1_24	adult	0.585881156162597
ENSOCUG00000013712	rabA449	RHDV-1_24	adult	0.266009393013259
ENSOCUG00000013712	rabA450	RHDV-1_24	adult	0.160989680835176
ENSOCUG00000013712	rabA451	RHDV-1_12	adult	0.106569327631222
ENSOCUG00000013712	rabA452	RHDV-1_12	adult	0.0468496660072619
ENSOCUG00000013712	rabK10	RHDV-1_24	kitten	0
ENSOCUG00000013712	rabK11	control	kitten	0.104916102427394
ENSOCUG00000013712	rabK12	control	kitten	0
ENSOCUG00000013712	rabK13	RHDV-1_12	kitten	0.3062851623724
ENSOCUG00000013712	rabK14	control	kitten	0.0480394318764927
ENSOCUG00000013712	rabK1	RHDV-1_12	kitten	0.173161091724411
ENSOCUG00000013712	rabK2	control	kitten	0.184856904760002
ENSOCUG00000013712	rabK375	RHDV-2_24	kitten	1.165666907203
ENSOCUG00000013712	rabK376	RHDV-2_24	kitten	0.563154849716014
ENSOCUG00000013712	rabK377	RHDV-2_24	kitten	1.15765997076493
ENSOCUG00000013712	rabK378	RHDV-2_24	kitten	0.362097645677389
ENSOCUG00000013712	rabK379	RHDV-2_12	kitten	0.0487669483858961
ENSOCUG00000013712	rabK380	RHDV-2_12	kitten	0.0883914319666695
ENSOCUG00000013712	rabK381	RHDV-2_12	kitten	0
ENSOCUG00000013712	rabK3	control	kitten	0.0450546162754467
ENSOCUG00000013712	rabK4	RHDV-1_24	kitten	0.693685783385292
ENSOCUG00000013712	rabK5	RHDV-1_12	kitten	0
ENSOCUG00000013712	rabK6	RHDV-1_24	kitten	0.195435324525692
ENSOCUG00000013712	rabK7	RHDV-1_12	kitten	0.0412758445545505
ENSOCUG00000013712	rabK8	RHDV-1_24	kitten	0.0881576847340644
ENSOCUG00000013712	rabK9	control	kitten	0.0441957787975845
ENSOCUG00000013904	rabA130	control	adult	12.4793384331292
ENSOCUG00000013904	rabA440	control	adult	13.7735981079329
ENSOCUG00000013904	rabA443	RHDV-1_24	adult	50.2861819982961
ENSOCUG00000013904	rabA444	RHDV-1_12	adult	18.0714778037356
ENSOCUG00000013904	rabA445	control	adult	6.72717506138485
ENSOCUG00000013904	rabA446	control	adult	11.0609920741563
ENSOCUG00000013904	rabA447	control	adult	8.63618985406679
ENSOCUG00000013904	rabA448	RHDV-1_24	adult	47.612608624147
ENSOCUG00000013904	rabA449	RHDV-1_24	adult	17.2906105458618
ENSOCUG00000013904	rabA450	RHDV-1_24	adult	20.4456894660674
ENSOCUG00000013904	rabA451	RHDV-1_12	adult	12.5751806604842
ENSOCUG00000013904	rabA452	RHDV-1_12	adult	7.87074388922
ENSOCUG00000013904	rabK10	RHDV-1_24	kitten	43.0228069431684
ENSOCUG00000013904	rabK11	control	kitten	33.6256108279799
ENSOCUG00000013904	rabK12	control	kitten	22.8703319605771
ENSOCUG00000013904	rabK13	RHDV-1_12	kitten	27.9332068083629
ENSOCUG00000013904	rabK14	control	kitten	24.4040313932583
ENSOCUG00000013904	rabK1	RHDV-1_12	kitten	23.6797792933132
ENSOCUG00000013904	rabK2	control	kitten	16.7603593649068
ENSOCUG00000013904	rabK375	RHDV-2_24	kitten	76.2346157310759
ENSOCUG00000013904	rabK376	RHDV-2_24	kitten	46.0660667067699
ENSOCUG00000013904	rabK377	RHDV-2_24	kitten	65.1067967558197
ENSOCUG00000013904	rabK378	RHDV-2_24	kitten	44.5983600259317
ENSOCUG00000013904	rabK379	RHDV-2_12	kitten	9.75338967717923
ENSOCUG00000013904	rabK380	RHDV-2_12	kitten	33.6771355793011
ENSOCUG00000013904	rabK381	RHDV-2_12	kitten	51.9720008869419
ENSOCUG00000013904	rabK3	control	kitten	23.4734550795078
ENSOCUG00000013904	rabK4	RHDV-1_24	kitten	35.161198145342
ENSOCUG00000013904	rabK5	RHDV-1_12	kitten	22.9054232608784
ENSOCUG00000013904	rabK6	RHDV-1_24	kitten	10.5535075243874
ENSOCUG00000013904	rabK7	RHDV-1_12	kitten	29.0581945664035
ENSOCUG00000013904	rabK8	RHDV-1_24	kitten	33.6762355684126
ENSOCUG00000013904	rabK9	control	kitten	31.4231987250826
ENSOCUG00000014141	rabA130	control	adult	278.408097901002
ENSOCUG00000014141	rabA440	control	adult	221.654959874033
ENSOCUG00000014141	rabA443	RHDV-1_24	adult	569.027848928087
ENSOCUG00000014141	rabA444	RHDV-1_12	adult	233.713992767617
ENSOCUG00000014141	rabA445	control	adult	304.630584123009
ENSOCUG00000014141	rabA446	control	adult	321.347542991623
ENSOCUG00000014141	rabA447	control	adult	376.645830010488
ENSOCUG00000014141	rabA448	RHDV-1_24	adult	819.725854958961
ENSOCUG00000014141	rabA449	RHDV-1_24	adult	713.277586425753
ENSOCUG00000014141	rabA450	RHDV-1_24	adult	326.285835632694
ENSOCUG00000014141	rabA451	RHDV-1_12	adult	285.925506034568
ENSOCUG00000014141	rabA452	RHDV-1_12	adult	237.387257658796
ENSOCUG00000014141	rabK10	RHDV-1_24	kitten	249.823777331221
ENSOCUG00000014141	rabK11	control	kitten	230.815425340268
ENSOCUG00000014141	rabK12	control	kitten	249.324110717767
ENSOCUG00000014141	rabK13	RHDV-1_12	kitten	224.200738856597
ENSOCUG00000014141	rabK14	control	kitten	210.364672187161
ENSOCUG00000014141	rabK1	RHDV-1_12	kitten	402.815989623911
ENSOCUG00000014141	rabK2	control	kitten	350.488691424963
ENSOCUG00000014141	rabK375	RHDV-2_24	kitten	608.944392322845
ENSOCUG00000014141	rabK376	RHDV-2_24	kitten	600.154123342356
ENSOCUG00000014141	rabK377	RHDV-2_24	kitten	357.43909257338
ENSOCUG00000014141	rabK378	RHDV-2_24	kitten	570.967637625629
ENSOCUG00000014141	rabK379	RHDV-2_12	kitten	212.282526323806
ENSOCUG00000014141	rabK380	RHDV-2_12	kitten	223.365148579774
ENSOCUG00000014141	rabK381	RHDV-2_12	kitten	312.426820782446
ENSOCUG00000014141	rabK3	control	kitten	314.075730056139
ENSOCUG00000014141	rabK4	RHDV-1_24	kitten	715.233398031698
ENSOCUG00000014141	rabK5	RHDV-1_12	kitten	310.431305965997
ENSOCUG00000014141	rabK6	RHDV-1_24	kitten	580.345196179043
ENSOCUG00000014141	rabK7	RHDV-1_12	kitten	316.957210334393
ENSOCUG00000014141	rabK8	RHDV-1_24	kitten	532.516494636116
ENSOCUG00000014141	rabK9	control	kitten	261.418031587713
ENSOCUG00000014239	rabA130	control	adult	17.2758188513047
ENSOCUG00000014239	rabA440	control	adult	15.717452679617
ENSOCUG00000014239	rabA443	RHDV-1_24	adult	20.8580529341303
ENSOCUG00000014239	rabA444	RHDV-1_12	adult	13.4850072982322
ENSOCUG00000014239	rabA445	control	adult	14.3077977051842
ENSOCUG00000014239	rabA446	control	adult	13.8262400926954
ENSOCUG00000014239	rabA447	control	adult	15.0053798714411
ENSOCUG00000014239	rabA448	RHDV-1_24	adult	35.66063303843
ENSOCUG00000014239	rabA449	RHDV-1_24	adult	31.1230989825513
ENSOCUG00000014239	rabA450	RHDV-1_24	adult	19.9627204235619
ENSOCUG00000014239	rabA451	RHDV-1_12	adult	13.3211659539027
ENSOCUG00000014239	rabA452	RHDV-1_12	adult	13.6801024741205
ENSOCUG00000014239	rabK10	RHDV-1_24	kitten	12.7934821148443
ENSOCUG00000014239	rabK11	control	kitten	17.7832793614434
ENSOCUG00000014239	rabK12	control	kitten	19.1210972129415
ENSOCUG00000014239	rabK13	RHDV-1_12	kitten	18.6833949047164
ENSOCUG00000014239	rabK14	control	kitten	14.9402633135892
ENSOCUG00000014239	rabK1	RHDV-1_12	kitten	19.4373325460651
ENSOCUG00000014239	rabK2	control	kitten	20.3958784918535
ENSOCUG00000014239	rabK375	RHDV-2_24	kitten	28.2674224996726
ENSOCUG00000014239	rabK376	RHDV-2_24	kitten	16.106228701878
ENSOCUG00000014239	rabK377	RHDV-2_24	kitten	17.4112059603045
ENSOCUG00000014239	rabK378	RHDV-2_24	kitten	28.7264132237395
ENSOCUG00000014239	rabK379	RHDV-2_12	kitten	19.1654107156572
ENSOCUG00000014239	rabK380	RHDV-2_12	kitten	13.7448676708171
ENSOCUG00000014239	rabK381	RHDV-2_12	kitten	10.3349186313089
ENSOCUG00000014239	rabK3	control	kitten	14.5075864406939
ENSOCUG00000014239	rabK4	RHDV-1_24	kitten	30.1753315772602
ENSOCUG00000014239	rabK5	RHDV-1_12	kitten	20.9241524724901
ENSOCUG00000014239	rabK6	RHDV-1_24	kitten	25.1134392015515
ENSOCUG00000014239	rabK7	RHDV-1_12	kitten	18.6154058941023
ENSOCUG00000014239	rabK8	RHDV-1_24	kitten	21.3341597056436
ENSOCUG00000014239	rabK9	control	kitten	17.8108988554266
ENSOCUG00000014263	rabA130	control	adult	3.1410579729645
ENSOCUG00000014263	rabA440	control	adult	2.72139640035771
ENSOCUG00000014263	rabA443	RHDV-1_24	adult	17.644274385367
ENSOCUG00000014263	rabA444	RHDV-1_12	adult	3.01844640105778
ENSOCUG00000014263	rabA445	control	adult	2.71095114414016
ENSOCUG00000014263	rabA446	control	adult	1.92924280363192
ENSOCUG00000014263	rabA447	control	adult	4.96580916608841
ENSOCUG00000014263	rabA448	RHDV-1_24	adult	32.3406398201753
ENSOCUG00000014263	rabA449	RHDV-1_24	adult	20.5891270192263
ENSOCUG00000014263	rabA450	RHDV-1_24	adult	3.4210307177475
ENSOCUG00000014263	rabA451	RHDV-1_12	adult	2.29124054407127
ENSOCUG00000014263	rabA452	RHDV-1_12	adult	2.71728062842119
ENSOCUG00000014263	rabK10	RHDV-1_24	kitten	2.69904685967179
ENSOCUG00000014263	rabK11	control	kitten	1.04916102427394
ENSOCUG00000014263	rabK12	control	kitten	1.2747398141961
ENSOCUG00000014263	rabK13	RHDV-1_12	kitten	1.34765471443856
ENSOCUG00000014263	rabK14	control	kitten	1.72941954755374
ENSOCUG00000014263	rabK1	RHDV-1_12	kitten	3.07360937810829
ENSOCUG00000014263	rabK2	control	kitten	4.1900898412267
ENSOCUG00000014263	rabK375	RHDV-2_24	kitten	18.7672372059682
ENSOCUG00000014263	rabK376	RHDV-2_24	kitten	17.6830622810828
ENSOCUG00000014263	rabK377	RHDV-2_24	kitten	9.86326295091721
ENSOCUG00000014263	rabK378	RHDV-2_24	kitten	26.1917297039978
ENSOCUG00000014263	rabK379	RHDV-2_12	kitten	1.2191737096474
ENSOCUG00000014263	rabK380	RHDV-2_12	kitten	3.13789583481677
ENSOCUG00000014263	rabK381	RHDV-2_12	kitten	3.12278116917248
ENSOCUG00000014263	rabK3	control	kitten	2.7933862090777
ENSOCUG00000014263	rabK4	RHDV-1_24	kitten	18.5994500670182
ENSOCUG00000014263	rabK5	RHDV-1_12	kitten	2.80277331040284
ENSOCUG00000014263	rabK6	RHDV-1_24	kitten	4.00642415277669
ENSOCUG00000014263	rabK7	RHDV-1_12	kitten	2.76548158515488
ENSOCUG00000014263	rabK8	RHDV-1_24	kitten	7.58156088712954
ENSOCUG00000014263	rabK9	control	kitten	1.63524381551063
ENSOCUG00000014848	rabA130	control	adult	444.926617197485
ENSOCUG00000014848	rabA440	control	adult	594.875037637376
ENSOCUG00000014848	rabA443	RHDV-1_24	adult	1503.60725396158
ENSOCUG00000014848	rabA444	RHDV-1_12	adult	640.773050281695
ENSOCUG00000014848	rabA445	control	adult	631.701819383623
ENSOCUG00000014848	rabA446	control	adult	718.707252446344
ENSOCUG00000014848	rabA447	control	adult	750.322969758641
ENSOCUG00000014848	rabA448	RHDV-1_24	adult	1646.79475374183
ENSOCUG00000014848	rabA449	RHDV-1_24	adult	1712.88768349098
ENSOCUG00000014848	rabA450	RHDV-1_24	adult	566.683676539821
ENSOCUG00000014848	rabA451	RHDV-1_12	adult	762.823247184285
ENSOCUG00000014848	rabA452	RHDV-1_12	adult	557.745273816453
ENSOCUG00000014848	rabK10	RHDV-1_24	kitten	482.967445069671
ENSOCUG00000014848	rabK11	control	kitten	417.985752070739
ENSOCUG00000014848	rabK12	control	kitten	429.362363299228
ENSOCUG00000014848	rabK13	RHDV-1_12	kitten	650.365913781554
ENSOCUG00000014848	rabK14	control	kitten	452.771645435943
ENSOCUG00000014848	rabK1	RHDV-1_12	kitten	520.349080631855
ENSOCUG00000014848	rabK2	control	kitten	422.644503249617
ENSOCUG00000014848	rabK375	RHDV-2_24	kitten	470.404880401769
ENSOCUG00000014848	rabK376	RHDV-2_24	kitten	509.091984143276
ENSOCUG00000014848	rabK377	RHDV-2_24	kitten	463.388133097786
ENSOCUG00000014848	rabK378	RHDV-2_24	kitten	640.731784026139
ENSOCUG00000014848	rabK379	RHDV-2_12	kitten	498.251911658701
ENSOCUG00000014848	rabK380	RHDV-2_12	kitten	408.103241390113
ENSOCUG00000014848	rabK381	RHDV-2_12	kitten	452.059750204015
ENSOCUG00000014848	rabK3	control	kitten	351.335897715934
ENSOCUG00000014848	rabK4	RHDV-1_24	kitten	377.798619776215
ENSOCUG00000014848	rabK5	RHDV-1_12	kitten	417.661546927788
ENSOCUG00000014848	rabK6	RHDV-1_24	kitten	387.401672041054
ENSOCUG00000014848	rabK7	RHDV-1_12	kitten	439.133710215863
ENSOCUG00000014848	rabK8	RHDV-1_24	kitten	541.993445745028
ENSOCUG00000014848	rabK9	control	kitten	605.526365305706
ENSOCUG00000014931	rabA130	control	adult	1.06116823410963
ENSOCUG00000014931	rabA440	control	adult	2.94355120855018
ENSOCUG00000014931	rabA443	RHDV-1_24	adult	34.0282434574936
ENSOCUG00000014931	rabA444	RHDV-1_12	adult	1.29361988616762
ENSOCUG00000014931	rabA445	control	adult	1.50608396896676
ENSOCUG00000014931	rabA446	control	adult	1.99355089708632
ENSOCUG00000014931	rabA447	control	adult	3.4004997550388
ENSOCUG00000014931	rabA448	RHDV-1_24	adult	63.7829285342347
ENSOCUG00000014931	rabA449	RHDV-1_24	adult	34.1556060629025
ENSOCUG00000014931	rabA450	RHDV-1_24	adult	3.46127813795629
ENSOCUG00000014931	rabA451	RHDV-1_12	adult	1.75839390591516
ENSOCUG00000014931	rabA452	RHDV-1_12	adult	1.35864031421059
ENSOCUG00000014931	rabK10	RHDV-1_24	kitten	2.05127561335056
ENSOCUG00000014931	rabK11	control	kitten	1.31145128034243
ENSOCUG00000014931	rabK12	control	kitten	1.57467859400695
ENSOCUG00000014931	rabK13	RHDV-1_12	kitten	1.47016877938752
ENSOCUG00000014931	rabK14	control	kitten	1.24902522878881
ENSOCUG00000014931	rabK1	RHDV-1_12	kitten	2.38096501121065
ENSOCUG00000014931	rabK2	control	kitten	8.87313142848007
ENSOCUG00000014931	rabK375	RHDV-2_24	kitten	56.7096950354257
ENSOCUG00000014931	rabK376	RHDV-2_24	kitten	26.0177540568798
ENSOCUG00000014931	rabK377	RHDV-2_24	kitten	20.5137346819546
ENSOCUG00000014931	rabK378	RHDV-2_24	kitten	42.5464733670932
ENSOCUG00000014931	rabK379	RHDV-2_12	kitten	1.41424150319099
ENSOCUG00000014931	rabK380	RHDV-2_12	kitten	3.53565727866678
ENSOCUG00000014931	rabK381	RHDV-2_12	kitten	1.41268671938755
ENSOCUG00000014931	rabK3	control	kitten	3.42415083693395
ENSOCUG00000014931	rabK4	RHDV-1_24	kitten	36.4185036277279
ENSOCUG00000014931	rabK5	RHDV-1_12	kitten	3.23768641029293
ENSOCUG00000014931	rabK6	RHDV-1_24	kitten	16.514284922421
