gene	sample	condition	age	cpm
ENSOCUG00000001386	rabA130	control	adult	11.0785963641045
ENSOCUG00000001386	rabA440	control	adult	7.49772477649573
ENSOCUG00000001386	rabA443	RHDV-1_24	adult	5.54534337825821
ENSOCUG00000001386	rabA444	RHDV-1_12	adult	10.8977675258969
ENSOCUG00000001386	rabA445	control	adult	9.38792340655945
ENSOCUG00000001386	rabA446	control	adult	6.75234981271171
ENSOCUG00000001386	rabA447	control	adult	8.36630892112721
ENSOCUG00000001386	rabA448	RHDV-1_24	adult	11.1317419670893
ENSOCUG00000001386	rabA449	RHDV-1_24	adult	7.18225361135799
ENSOCUG00000001386	rabA450	RHDV-1_24	adult	6.43958723340705
ENSOCUG00000001386	rabA451	RHDV-1_12	adult	7.29999894273869
ENSOCUG00000001386	rabA452	RHDV-1_12	adult	11.1033708437211
ENSOCUG00000001386	rabK10	RHDV-1_24	kitten	7.28742652111384
ENSOCUG00000001386	rabK11	control	kitten	4.51139240437796
ENSOCUG00000001386	rabK12	control	kitten	5.92379090126424
ENSOCUG00000001386	rabK13	RHDV-1_12	kitten	5.75816105260111
ENSOCUG00000001386	rabK14	control	kitten	5.71669239330263
ENSOCUG00000001386	rabK1	RHDV-1_12	kitten	4.41560783897248
ENSOCUG00000001386	rabK2	control	kitten	3.57390015869336
ENSOCUG00000001386	rabK375	RHDV-2_24	kitten	3.08901730408794
ENSOCUG00000001386	rabK376	RHDV-2_24	kitten	7.48995950122298
ENSOCUG00000001386	rabK377	RHDV-2_24	kitten	2.82469032866643
ENSOCUG00000001386	rabK378	RHDV-2_24	kitten	4.52622057096736
ENSOCUG00000001386	rabK379	RHDV-2_12	kitten	10.6799616965113
ENSOCUG00000001386	rabK380	RHDV-2_12	kitten	11.4466904396837
ENSOCUG00000001386	rabK381	RHDV-2_12	kitten	9.44269544011677
ENSOCUG00000001386	rabK3	control	kitten	7.02852013896969
ENSOCUG00000001386	rabK4	RHDV-1_24	kitten	4.37889150761966
ENSOCUG00000001386	rabK5	RHDV-1_12	kitten	6.81363856494483
ENSOCUG00000001386	rabK6	RHDV-1_24	kitten	5.96077739803362
ENSOCUG00000001386	rabK7	RHDV-1_12	kitten	7.80113462081004
ENSOCUG00000001386	rabK8	RHDV-1_24	kitten	9.30063573944379
ENSOCUG00000001386	rabK9	control	kitten	5.65705968609082
ENSOCUG00000001439	rabA130	control	adult	51.6576696364567
ENSOCUG00000001439	rabA440	control	adult	50.6512962678823
ENSOCUG00000001439	rabA443	RHDV-1_24	adult	24.3869078112037
ENSOCUG00000001439	rabA444	RHDV-1_12	adult	47.5503309673129
ENSOCUG00000001439	rabA445	control	adult	25.8544414672627
ENSOCUG00000001439	rabA446	control	adult	34.3405219046481
ENSOCUG00000001439	rabA447	control	adult	24.7750696438541
ENSOCUG00000001439	rabA448	RHDV-1_24	adult	38.6290975629872
ENSOCUG00000001439	rabA449	RHDV-1_24	adult	54.5851274463208
ENSOCUG00000001439	rabA450	RHDV-1_24	adult	45.6405745167725
ENSOCUG00000001439	rabA451	RHDV-1_12	adult	38.5780966025023
ENSOCUG00000001439	rabA452	RHDV-1_12	adult	33.2164131991487
ENSOCUG00000001439	rabK10	RHDV-1_24	kitten	31.6328291953534
ENSOCUG00000001439	rabK11	control	kitten	34.307565493758
ENSOCUG00000001439	rabK12	control	kitten	32.4683729145242
ENSOCUG00000001439	rabK13	RHDV-1_12	kitten	24.7478411196899
ENSOCUG00000001439	rabK14	control	kitten	34.3001543598158
ENSOCUG00000001439	rabK1	RHDV-1_12	kitten	24.5022944790041
ENSOCUG00000001439	rabK2	control	kitten	26.4345373806802
ENSOCUG00000001439	rabK375	RHDV-2_24	kitten	39.1664080820207
ENSOCUG00000001439	rabK376	RHDV-2_24	kitten	35.1971781072508
ENSOCUG00000001439	rabK377	RHDV-2_24	kitten	51.4001027019629
ENSOCUG00000001439	rabK378	RHDV-2_24	kitten	59.4443634987046
ENSOCUG00000001439	rabK379	RHDV-2_12	kitten	117.186976971308
ENSOCUG00000001439	rabK380	RHDV-2_12	kitten	69.3430783778523
ENSOCUG00000001439	rabK381	RHDV-2_12	kitten	29.2203095115424
ENSOCUG00000001439	rabK3	control	kitten	36.2239114854592
ENSOCUG00000001439	rabK4	RHDV-1_24	kitten	28.1809849500275
ENSOCUG00000001439	rabK5	RHDV-1_12	kitten	32.4251877806949
ENSOCUG00000001439	rabK6	RHDV-1_24	kitten	29.8527458212995
ENSOCUG00000001439	rabK7	RHDV-1_12	kitten	36.0338122961226
ENSOCUG00000001439	rabK8	RHDV-1_24	kitten	36.98214874594
ENSOCUG00000001439	rabK9	control	kitten	38.4503275538985
ENSOCUG00000001488	rabA130	control	adult	1.74031590393979
ENSOCUG00000001488	rabA440	control	adult	1.55508365734726
ENSOCUG00000001488	rabA443	RHDV-1_24	adult	1.32332057890253
ENSOCUG00000001488	rabA444	RHDV-1_12	adult	0.744811449611661
ENSOCUG00000001488	rabA445	control	adult	0.803244783448937
ENSOCUG00000001488	rabA446	control	adult	1.15754568217915
ENSOCUG00000001488	rabA447	control	adult	0.863618985406679
ENSOCUG00000001488	rabA448	RHDV-1_24	adult	1.24987979981354
ENSOCUG00000001488	rabA449	RHDV-1_24	adult	1.59605635807955
ENSOCUG00000001488	rabA450	RHDV-1_24	adult	2.0123710104397
ENSOCUG00000001488	rabA451	RHDV-1_12	adult	1.11897794012783
ENSOCUG00000001488	rabA452	RHDV-1_12	adult	0.843293988130714
ENSOCUG00000001488	rabK10	RHDV-1_24	kitten	2.32118029931774
ENSOCUG00000001488	rabK11	control	kitten	3.14748307282183
ENSOCUG00000001488	rabK12	control	kitten	2.92440310315576
ENSOCUG00000001488	rabK13	RHDV-1_12	kitten	3.062851623724
ENSOCUG00000001488	rabK14	control	kitten	2.49805045757762
ENSOCUG00000001488	rabK1	RHDV-1_12	kitten	2.07793310069293
ENSOCUG00000001488	rabK2	control	kitten	2.64961563489336
ENSOCUG00000001488	rabK375	RHDV-2_24	kitten	0.524550108241348
ENSOCUG00000001488	rabK376	RHDV-2_24	kitten	0.788416789602419
ENSOCUG00000001488	rabK377	RHDV-2_24	kitten	1.52811116140971
ENSOCUG00000001488	rabK378	RHDV-2_24	kitten	1.56908979793535
ENSOCUG00000001488	rabK379	RHDV-2_12	kitten	0.829038122560234
ENSOCUG00000001488	rabK380	RHDV-2_12	kitten	1.06069718360003
ENSOCUG00000001488	rabK381	RHDV-2_12	kitten	1.3383347867882
ENSOCUG00000001488	rabK3	control	kitten	1.89229388356876
ENSOCUG00000001488	rabK4	RHDV-1_24	kitten	1.17059475946268
ENSOCUG00000001488	rabK5	RHDV-1_12	kitten	2.02959446615378
ENSOCUG00000001488	rabK6	RHDV-1_24	kitten	2.39408272543973
ENSOCUG00000001488	rabK7	RHDV-1_12	kitten	2.10506807228207
ENSOCUG00000001488	rabK8	RHDV-1_24	kitten	1.2342075862769
ENSOCUG00000001488	rabK9	control	kitten	2.60755094905749
ENSOCUG00000001555	rabA130	control	adult	1.48563552775348
ENSOCUG00000001555	rabA440	control	adult	0.722003126625515
ENSOCUG00000001555	rabA443	RHDV-1_24	adult	0.441106859634176
ENSOCUG00000001555	rabA444	RHDV-1_12	adult	0.3920060261114
ENSOCUG00000001555	rabA445	control	adult	0.251013994827793
ENSOCUG00000001555	rabA446	control	adult	0.643080934543973
ENSOCUG00000001555	rabA447	control	adult	1.2414522915221
ENSOCUG00000001555	rabA448	RHDV-1_24	adult	0.62493989990677
ENSOCUG00000001555	rabA449	RHDV-1_24	adult	0.58522066462917
ENSOCUG00000001555	rabA450	RHDV-1_24	adult	0.804948404175882
ENSOCUG00000001555	rabA451	RHDV-1_12	adult	0.213138655262444
ENSOCUG00000001555	rabA452	RHDV-1_12	adult	1.07754231816702
ENSOCUG00000001555	rabK10	RHDV-1_24	kitten	0.91767593228841
ENSOCUG00000001555	rabK11	control	kitten	0.577038563350669
ENSOCUG00000001555	rabK12	control	kitten	0.524892864668983
ENSOCUG00000001555	rabK13	RHDV-1_12	kitten	0.24502812989792
ENSOCUG00000001555	rabK14	control	kitten	0.576473182517912
ENSOCUG00000001555	rabK1	RHDV-1_12	kitten	0.303031910517719
ENSOCUG00000001555	rabK2	control	kitten	0.924284523800008
ENSOCUG00000001555	rabK375	RHDV-2_24	kitten	0.291416726800749
ENSOCUG00000001555	rabK376	RHDV-2_24	kitten	0.732101304630818
ENSOCUG00000001555	rabK377	RHDV-2_24	kitten	0.555676785967167
ENSOCUG00000001555	rabK378	RHDV-2_24	kitten	2.17258587406433
ENSOCUG00000001555	rabK379	RHDV-2_12	kitten	2.92601690315377
ENSOCUG00000001555	rabK380	RHDV-2_12	kitten	2.07719865121673
ENSOCUG00000001555	rabK381	RHDV-2_12	kitten	3.71759662996723
ENSOCUG00000001555	rabK3	control	kitten	0.540655395305361
ENSOCUG00000001555	rabK4	RHDV-1_24	kitten	0.303487530231065
ENSOCUG00000001555	rabK5	RHDV-1_12	kitten	0.676531488717926
ENSOCUG00000001555	rabK6	RHDV-1_24	kitten	1.17261194715415
ENSOCUG00000001555	rabK7	RHDV-1_12	kitten	1.03189611386376
ENSOCUG00000001555	rabK8	RHDV-1_24	kitten	0.925655689707676
ENSOCUG00000001555	rabK9	control	kitten	0.883915575951691
ENSOCUG00000001652	rabA130	control	adult	0.297127105550696
ENSOCUG00000001652	rabA440	control	adult	1.77723846553973
ENSOCUG00000001652	rabA443	RHDV-1_24	adult	0.693167922282276
ENSOCUG00000001652	rabA444	RHDV-1_12	adult	0.784012052222801
ENSOCUG00000001652	rabA445	control	adult	0.301216793793351
ENSOCUG00000001652	rabA446	control	adult	0.385848560726384
ENSOCUG00000001652	rabA447	control	adult	0.323857119527505
ENSOCUG00000001652	rabA448	RHDV-1_24	adult	4.49175553057991
ENSOCUG00000001652	rabA449	RHDV-1_24	adult	2.50048829432464
ENSOCUG00000001652	rabA450	RHDV-1_24	adult	1.93187617002212
ENSOCUG00000001652	rabA451	RHDV-1_12	adult	0.852554621049774
ENSOCUG00000001652	rabA452	RHDV-1_12	adult	0.281097996043571
ENSOCUG00000001652	rabK10	RHDV-1_24	kitten	15.3845671001292
ENSOCUG00000001652	rabK11	control	kitten	37.8747129762894
ENSOCUG00000001652	rabK12	control	kitten	25.4198115889693
ENSOCUG00000001652	rabK13	RHDV-1_12	kitten	13.8440893392325
ENSOCUG00000001652	rabK14	control	kitten	11.9618185372467
ENSOCUG00000001652	rabK1	RHDV-1_12	kitten	4.11257592845476
ENSOCUG00000001652	rabK2	control	kitten	9.67417801577341
ENSOCUG00000001652	rabK375	RHDV-2_24	kitten	1.63193367008419
ENSOCUG00000001652	rabK376	RHDV-2_24	kitten	1.40788712429003
ENSOCUG00000001652	rabK377	RHDV-2_24	kitten	1.5744175602403
ENSOCUG00000001652	rabK378	RHDV-2_24	kitten	1.75013862077404
ENSOCUG00000001652	rabK379	RHDV-2_12	kitten	1.70684319350636
ENSOCUG00000001652	rabK380	RHDV-2_12	kitten	2.34237294711674
ENSOCUG00000001652	rabK381	RHDV-2_12	kitten	1.04092705639083
ENSOCUG00000001652	rabK3	control	kitten	5.5867724181554
ENSOCUG00000001652	rabK4	RHDV-1_24	kitten	5.24599873685127
ENSOCUG00000001652	rabK5	RHDV-1_12	kitten	6.71699120941369
ENSOCUG00000001652	rabK6	RHDV-1_24	kitten	2.78495337449112
ENSOCUG00000001652	rabK7	RHDV-1_12	kitten	3.75610185446409
ENSOCUG00000001652	rabK8	RHDV-1_24	kitten	0.837498004973611
ENSOCUG00000001652	rabK9	control	kitten	14.4962154456077
ENSOCUG00000001674	rabA130	control	adult	0.636700940465776
ENSOCUG00000001674	rabA440	control	adult	1.22185144505856
ENSOCUG00000001674	rabA443	RHDV-1_24	adult	0.441106859634176
ENSOCUG00000001674	rabA444	RHDV-1_12	adult	0.5880090391671
ENSOCUG00000001674	rabA445	control	adult	0.903650381380054
ENSOCUG00000001674	rabA446	control	adult	0.578772841089575
ENSOCUG00000001674	rabA447	control	adult	0.809642798818762
ENSOCUG00000001674	rabA448	RHDV-1_24	adult	0.859292362371808
ENSOCUG00000001674	rabA449	RHDV-1_24	adult	0.957633814847733
ENSOCUG00000001674	rabA450	RHDV-1_24	adult	0.724453563758294
ENSOCUG00000001674	rabA451	RHDV-1_12	adult	0.745985293418552
ENSOCUG00000001674	rabA452	RHDV-1_12	adult	1.12439198417429
ENSOCUG00000001674	rabK10	RHDV-1_24	kitten	1.99729467615713
ENSOCUG00000001674	rabK11	control	kitten	1.9409478949068
ENSOCUG00000001674	rabK12	control	kitten	1.79963267886508
ENSOCUG00000001674	rabK13	RHDV-1_12	kitten	2.81782349382608
ENSOCUG00000001674	rabK14	control	kitten	1.34510409254179
ENSOCUG00000001674	rabK1	RHDV-1_12	kitten	1.38528873379529
ENSOCUG00000001674	rabK2	control	kitten	1.23237936506668
ENSOCUG00000001674	rabK375	RHDV-2_24	kitten	0.757683489681947
ENSOCUG00000001674	rabK376	RHDV-2_24	kitten	0.506839364744412
ENSOCUG00000001674	rabK377	RHDV-2_24	kitten	0.972434375442541
ENSOCUG00000001674	rabK378	RHDV-2_24	kitten	0.543146468516083
ENSOCUG00000001674	rabK379	RHDV-2_12	kitten	0.682737277402546
ENSOCUG00000001674	rabK380	RHDV-2_12	kitten	0.662935739750022
ENSOCUG00000001674	rabK381	RHDV-2_12	kitten	0.446111595596068
ENSOCUG00000001674	rabK3	control	kitten	1.12636540688617
ENSOCUG00000001674	rabK4	RHDV-1_24	kitten	0.910462590693196
ENSOCUG00000001674	rabK5	RHDV-1_12	kitten	1.35306297743585
ENSOCUG00000001674	rabK6	RHDV-1_24	kitten	1.07489428489131
ENSOCUG00000001674	rabK7	RHDV-1_12	kitten	0.949344424754661
ENSOCUG00000001674	rabK8	RHDV-1_24	kitten	0.881576847340644
ENSOCUG00000001674	rabK9	control	kitten	1.85622270949855
ENSOCUG00000001691	rabA130	control	adult	25.2982507011735
ENSOCUG00000001691	rabA440	control	adult	24.9368772196043
ENSOCUG00000001691	rabA443	RHDV-1_24	adult	18.0853812450012
ENSOCUG00000001691	rabA444	RHDV-1_12	adult	28.7732423165768
ENSOCUG00000001691	rabA445	control	adult	21.4867979572591
ENSOCUG00000001691	rabA446	control	adult	20.8358222792247
ENSOCUG00000001691	rabA447	control	adult	22.9398792998649
ENSOCUG00000001691	rabA448	RHDV-1_24	adult	21.9510139842253
ENSOCUG00000001691	rabA449	RHDV-1_24	adult	40.1142164663995
ENSOCUG00000001691	rabA450	RHDV-1_24	adult	23.1422666200566
ENSOCUG00000001691	rabA451	RHDV-1_12	adult	33.1963455571256
ENSOCUG00000001691	rabA452	RHDV-1_12	adult	25.2988196439214
ENSOCUG00000001691	rabK10	RHDV-1_24	kitten	17.1119570903192
ENSOCUG00000001691	rabK11	control	kitten	17.1013246956653
ENSOCUG00000001691	rabK12	control	kitten	18.1462961785563
ENSOCUG00000001691	rabK13	RHDV-1_12	kitten	23.6452145351493
ENSOCUG00000001691	rabK14	control	kitten	18.8314572955851
ENSOCUG00000001691	rabK1	RHDV-1_12	kitten	16.8832064431301
ENSOCUG00000001691	rabK2	control	kitten	14.5420765077868
ENSOCUG00000001691	rabK375	RHDV-2_24	kitten	39.3412581181011
ENSOCUG00000001691	rabK376	RHDV-2_24	kitten	22.1883010788109
ENSOCUG00000001691	rabK377	RHDV-2_24	kitten	34.8224119206091
ENSOCUG00000001691	rabK378	RHDV-2_24	kitten	36.6322118210291
ENSOCUG00000001691	rabK379	RHDV-2_12	kitten	53.1559737406268
ENSOCUG00000001691	rabK380	RHDV-2_12	kitten	27.8433010695009
ENSOCUG00000001691	rabK381	RHDV-2_12	kitten	15.3908500480643
ENSOCUG00000001691	rabK3	control	kitten	19.2383211496158
ENSOCUG00000001691	rabK4	RHDV-1_24	kitten	16.0414837407849
ENSOCUG00000001691	rabK5	RHDV-1_12	kitten	18.4113212286807
ENSOCUG00000001691	rabK6	RHDV-1_24	kitten	15.3905318063983
ENSOCUG00000001691	rabK7	RHDV-1_12	kitten	18.2026474485568
ENSOCUG00000001691	rabK8	RHDV-1_24	kitten	16.3091716758019
ENSOCUG00000001691	rabK9	control	kitten	20.3742540256865
ENSOCUG00000001719	rabA130	control	adult	0.0848934587287702
ENSOCUG00000001719	rabA440	control	adult	0.666464424577398
ENSOCUG00000001719	rabA443	RHDV-1_24	adult	0.12603053132405
ENSOCUG00000001719	rabA444	RHDV-1_12	adult	0.3920060261114
ENSOCUG00000001719	rabA445	control	adult	0.150608396896676
ENSOCUG00000001719	rabA446	control	adult	0.128616186908795
ENSOCUG00000001719	rabA447	control	adult	0.539761865879175
ENSOCUG00000001719	rabA448	RHDV-1_24	adult	1.09364482483685
ENSOCUG00000001719	rabA449	RHDV-1_24	adult	0.638422543231822
ENSOCUG00000001719	rabA450	RHDV-1_24	adult	0.603711303131911
ENSOCUG00000001719	rabA451	RHDV-1_12	adult	0.106569327631222
ENSOCUG00000001719	rabA452	RHDV-1_12	adult	0.187398664029048
ENSOCUG00000001719	rabK10	RHDV-1_24	kitten	6.47771246321231
ENSOCUG00000001719	rabK11	control	kitten	8.07853988690937
ENSOCUG00000001719	rabK12	control	kitten	8.47327052965644
ENSOCUG00000001719	rabK13	RHDV-1_12	kitten	2.94033755877504
ENSOCUG00000001719	rabK14	control	kitten	3.07452364009553
ENSOCUG00000001719	rabK1	RHDV-1_12	kitten	1.47186927965749
ENSOCUG00000001719	rabK2	control	kitten	2.77285357140002
ENSOCUG00000001719	rabK375	RHDV-2_24	kitten	1.165666907203
ENSOCUG00000001719	rabK376	RHDV-2_24	kitten	0.506839364744412
ENSOCUG00000001719	rabK377	RHDV-2_24	kitten	0.787208780120152
ENSOCUG00000001719	rabK378	RHDV-2_24	kitten	1.38804097509666
ENSOCUG00000001719	rabK379	RHDV-2_12	kitten	0.87780507094613
ENSOCUG00000001719	rabK380	RHDV-2_12	kitten	1.0165014676167
ENSOCUG00000001719	rabK381	RHDV-2_12	kitten	0.520463528195413
ENSOCUG00000001719	rabK3	control	kitten	1.30658387198796
ENSOCUG00000001719	rabK4	RHDV-1_24	kitten	1.73421445846323
ENSOCUG00000001719	rabK5	RHDV-1_12	kitten	2.17456549945048
ENSOCUG00000001719	rabK6	RHDV-1_24	kitten	1.12375311602273
ENSOCUG00000001719	rabK7	RHDV-1_12	kitten	1.23827533663651
ENSOCUG00000001719	rabK8	RHDV-1_24	kitten	0.484867266037354
ENSOCUG00000001719	rabK9	control	kitten	3.18209607342609
ENSOCUG00000001767	rabA130	control	adult	10.5692356117319
ENSOCUG00000001767	rabA440	control	adult	8.55296011540994
ENSOCUG00000001767	rabA443	RHDV-1_24	adult	14.5565263679278
ENSOCUG00000001767	rabA444	RHDV-1_12	adult	5.99769219950442
ENSOCUG00000001767	rabA445	control	adult	9.6891402003528
ENSOCUG00000001767	rabA446	control	adult	12.4114620366987
ENSOCUG00000001767	rabA447	control	adult	9.71571358582514
ENSOCUG00000001767	rabA448	RHDV-1_24	adult	4.80422548053329
ENSOCUG00000001767	rabA449	RHDV-1_24	adult	5.958610403497
ENSOCUG00000001767	rabA450	RHDV-1_24	adult	9.90086537136334
ENSOCUG00000001767	rabA451	RHDV-1_12	adult	6.39415965787331
ENSOCUG00000001767	rabA452	RHDV-1_12	adult	7.21484856511833
ENSOCUG00000001767	rabK10	RHDV-1_24	kitten	9.71656869481846
ENSOCUG00000001767	rabK11	control	kitten	13.4817191619202
ENSOCUG00000001767	rabK12	control	kitten	13.8721685662517
ENSOCUG00000001767	rabK13	RHDV-1_12	kitten	9.31106893612095
ENSOCUG00000001767	rabK14	control	kitten	13.5471197891709
ENSOCUG00000001767	rabK1	RHDV-1_12	kitten	12.640759695882
ENSOCUG00000001767	rabK2	control	kitten	13.3713161109734
ENSOCUG00000001767	rabK375	RHDV-2_24	kitten	5.47863446385408
ENSOCUG00000001767	rabK376	RHDV-2_24	kitten	8.334691775797
ENSOCUG00000001767	rabK377	RHDV-2_24	kitten	9.16866696845825
ENSOCUG00000001767	rabK378	RHDV-2_24	kitten	4.40552135574156
ENSOCUG00000001767	rabK379	RHDV-2_12	kitten	5.80326685792164
ENSOCUG00000001767	rabK380	RHDV-2_12	kitten	5.96642165775019
ENSOCUG00000001767	rabK381	RHDV-2_12	kitten	8.17871258592791
ENSOCUG00000001767	rabK3	control	kitten	11.1284902200353
ENSOCUG00000001767	rabK4	RHDV-1_24	kitten	12.1828565707042
ENSOCUG00000001767	rabK5	RHDV-1_12	kitten	12.2258904746882
ENSOCUG00000001767	rabK6	RHDV-1_24	kitten	14.8042258328212
ENSOCUG00000001767	rabK7	RHDV-1_12	kitten	8.79175489011925
ENSOCUG00000001767	rabK8	RHDV-1_24	kitten	7.49340320239547
ENSOCUG00000001767	rabK9	control	kitten	11.0047489205985
ENSOCUG00000001783	rabA130	control	adult	6.45190286338654
ENSOCUG00000001783	rabA440	control	adult	3.99878654746439
ENSOCUG00000001783	rabA443	RHDV-1_24	adult	5.41931284693416
ENSOCUG00000001783	rabA444	RHDV-1_12	adult	8.82013558750651
ENSOCUG00000001783	rabA445	control	adult	6.27534987069482
ENSOCUG00000001783	rabA446	control	adult	7.0738902799837
ENSOCUG00000001783	rabA447	control	adult	6.31521383078634
ENSOCUG00000001783	rabA448	RHDV-1_24	adult	6.95245638646281
ENSOCUG00000001783	rabA449	RHDV-1_24	adult	7.2886573685633
ENSOCUG00000001783	rabA450	RHDV-1_24	adult	7.56651499925329
ENSOCUG00000001783	rabA451	RHDV-1_12	adult	8.89853885720702
ENSOCUG00000001783	rabA452	RHDV-1_12	adult	8.05814255324904
ENSOCUG00000001783	rabK10	RHDV-1_24	kitten	4.04857028950769
ENSOCUG00000001783	rabK11	control	kitten	4.66876655801905
ENSOCUG00000001783	rabK12	control	kitten	3.59926535773017
ENSOCUG00000001783	rabK13	RHDV-1_12	kitten	3.92045007836672
ENSOCUG00000001783	rabK14	control	kitten	4.41962773263733
ENSOCUG00000001783	rabK1	RHDV-1_12	kitten	5.15154247880123
ENSOCUG00000001783	rabK2	control	kitten	3.51228119044003
ENSOCUG00000001783	rabK375	RHDV-2_24	kitten	9.03391853082322
ENSOCUG00000001783	rabK376	RHDV-2_24	kitten	8.3910072607686
ENSOCUG00000001783	rabK377	RHDV-2_24	kitten	9.12236056962765
ENSOCUG00000001783	rabK378	RHDV-2_24	kitten	10.7422301550959
ENSOCUG00000001783	rabK379	RHDV-2_12	kitten	11.752834561001
ENSOCUG00000001783	rabK380	RHDV-2_12	kitten	5.2150944860335
ENSOCUG00000001783	rabK381	RHDV-2_12	kitten	8.17871258592791
ENSOCUG00000001783	rabK3	control	kitten	5.36149933677816
ENSOCUG00000001783	rabK4	RHDV-1_24	kitten	5.50613090562076
ENSOCUG00000001783	rabK5	RHDV-1_12	kitten	5.46057558750897
ENSOCUG00000001783	rabK6	RHDV-1_24	kitten	4.49501246409092
ENSOCUG00000001783	rabK7	RHDV-1_12	kitten	5.07692888020971
ENSOCUG00000001783	rabK8	RHDV-1_24	kitten	3.92301697066586
ENSOCUG00000001783	rabK9	control	kitten	4.02181587058019
ENSOCUG00000001816	rabA130	control	adult	1.6978691745754
ENSOCUG00000001816	rabA440	control	adult	1.16631274301045
ENSOCUG00000001816	rabA443	RHDV-1_24	adult	1.07125951625443
ENSOCUG00000001816	rabA444	RHDV-1_12	adult	1.45042229661218
ENSOCUG00000001816	rabA445	control	adult	1.30527277310452
ENSOCUG00000001816	rabA446	control	adult	1.80062661672312
ENSOCUG00000001816	rabA447	control	adult	2.32097602328045
ENSOCUG00000001816	rabA448	RHDV-1_24	adult	3.12469949953385
ENSOCUG00000001816	rabA449	RHDV-1_24	adult	1.64925823668221
ENSOCUG00000001816	rabA450	RHDV-1_24	adult	2.53558747315403
ENSOCUG00000001816	rabA451	RHDV-1_12	adult	2.07810188880882
ENSOCUG00000001816	rabA452	RHDV-1_12	adult	1.87398664029048
ENSOCUG00000001816	rabK10	RHDV-1_24	kitten	1.24156155544903
ENSOCUG00000001816	rabK11	control	kitten	2.41307035583007
ENSOCUG00000001816	rabK12	control	kitten	1.57467859400695
ENSOCUG00000001816	rabK13	RHDV-1_12	kitten	1.2251406494896
ENSOCUG00000001816	rabK14	control	kitten	1.53726182004777
ENSOCUG00000001816	rabK1	RHDV-1_12	kitten	1.47186927965749
ENSOCUG00000001816	rabK2	control	kitten	1.29399833332001
ENSOCUG00000001816	rabK375	RHDV-2_24	kitten	10.491002164827
ENSOCUG00000001816	rabK376	RHDV-2_24	kitten	3.77313749309729
ENSOCUG00000001816	rabK377	RHDV-2_24	kitten	7.36271741406496
ENSOCUG00000001816	rabK378	RHDV-2_24	kitten	5.97461115367691
ENSOCUG00000001816	rabK379	RHDV-2_12	kitten	7.31504225788442
ENSOCUG00000001816	rabK380	RHDV-2_12	kitten	4.77313732620016
ENSOCUG00000001816	rabK381	RHDV-2_12	kitten	1.56139058458624
ENSOCUG00000001816	rabK3	control	kitten	1.89229388356876
ENSOCUG00000001816	rabK4	RHDV-1_24	kitten	1.73421445846323
ENSOCUG00000001816	rabK5	RHDV-1_12	kitten	1.15976826637359
ENSOCUG00000001816	rabK6	RHDV-1_24	kitten	1.41690610281127
ENSOCUG00000001816	rabK7	RHDV-1_12	kitten	1.69230962673657
ENSOCUG00000001816	rabK8	RHDV-1_24	kitten	2.11578443361754
ENSOCUG00000001816	rabK9	control	kitten	2.07720160348647
ENSOCUG00000001873	rabA130	control	adult	47.285656511925
ENSOCUG00000001873	rabA440	control	adult	28.60243155478
ENSOCUG00000001873	rabA443	RHDV-1_24	adult	32.8939686755771
ENSOCUG00000001873	rabA444	RHDV-1_12	adult	40.2198182790297
ENSOCUG00000001873	rabA445	control	adult	54.3194284807343
ENSOCUG00000001873	rabA446	control	adult	34.6620623719201
ENSOCUG00000001873	rabA447	control	adult	45.7178300399661
ENSOCUG00000001873	rabA448	RHDV-1_24	adult	39.5274486691032
ENSOCUG00000001873	rabA449	RHDV-1_24	adult	39.5821976803729
ENSOCUG00000001873	rabA450	RHDV-1_24	adult	51.2752133460037
ENSOCUG00000001873	rabA451	RHDV-1_12	adult	47.6364894511561
ENSOCUG00000001873	rabA452	RHDV-1_12	adult	41.4151047504195
ENSOCUG00000001873	rabK10	RHDV-1_24	kitten	24.9391929833674
ENSOCUG00000001873	rabK11	control	kitten	32.1043273427827
ENSOCUG00000001873	rabK12	control	kitten	22.8703319605771
ENSOCUG00000001873	rabK13	RHDV-1_12	kitten	22.97138717793
ENSOCUG00000001873	rabK14	control	kitten	30.6491575372023
ENSOCUG00000001873	rabK1	RHDV-1_12	kitten	19.4373325460651
ENSOCUG00000001873	rabK2	control	kitten	23.4152079362669
ENSOCUG00000001873	rabK375	RHDV-2_24	kitten	34.9117238707297
ENSOCUG00000001873	rabK376	RHDV-2_24	kitten	40.7160956344678
ENSOCUG00000001873	rabK377	RHDV-2_24	kitten	48.1123483849905
ENSOCUG00000001873	rabK378	RHDV-2_24	kitten	37.4167567199968
ENSOCUG00000001873	rabK379	RHDV-2_12	kitten	57.740066888901
ENSOCUG00000001873	rabK380	RHDV-2_12	kitten	55.4214278431018
ENSOCUG00000001873	rabK381	RHDV-2_12	kitten	30.63299623093
ENSOCUG00000001873	rabK3	control	kitten	24.6448751026694
ENSOCUG00000001873	rabK4	RHDV-1_24	kitten	38.1093627247295
ENSOCUG00000001873	rabK5	RHDV-1_12	kitten	22.8570995831128
ENSOCUG00000001873	rabK6	RHDV-1_24	kitten	24.1851214100544
ENSOCUG00000001873	rabK7	RHDV-1_12	kitten	40.6567068862322
ENSOCUG00000001873	rabK8	RHDV-1_24	kitten	28.5190110114698
ENSOCUG00000001873	rabK9	control	kitten	22.5398471867681
